source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMO BON PiEGetxo Wa 210824 3um (BLANK1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 210824 0.2um (BLANK1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 3um (1),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 3um (2),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 0.2um (1),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 0.2um (2),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 3um (BLANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 0.2um (BLANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 3um (3),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 3um (4),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 0.2um (3),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 0.2um (4),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 3um (BLANK1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 0.2um (BLANK1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 20um (1),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 20um (2),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 20um (3),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 20um (4),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 20um (BLANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 20um (BLANK1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON PiEGetxo Wa 211027 200um (1),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
EMO BON PiEGetxo Wa 211027 200um (2),0.502835,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,15.18,EXO2 multiparameter sonde,15.18,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,32.81,EXO2 multiparameter sonde,,,,,,,,,,,,,,,40.6864,EXO2 multiparameter sonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,EXO2 multiparameter sonde,,,,,,,,,,,,Aloxanthin 0; Anteraxanthin 0; α-carotene 0; B-carotene 0; Bfu 0; Clorofyll b 0.138374258; clorophyll C1 0; clorophyll C2 0.026793001; Crocoxanthin 0; Diadinoxanthin 0; Diatoxanthin 0; Dinoxanthin 0; Fucoxanthin 0.048811447; Hfu 0; Lutein 0; Neoxanthin 0; Peridinin 0; Prasinoxanthin 0; Violaxanthin 0; Zeaxanthin 0,HPLC (Alliance HPLC System) following the method described by Zapata et al. 2000,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
